system:index,CBI,def,dmirbi,dndvi,lat,post_mirbi,rbr,unique_id,.geo
000000000000000011da,1.86,553.0,212.0,236.0,35.0,2302.0,308.0,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011db,2.51,586.0,552.0,355.0,35.0,2066.0,415.0,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011ec,2.93,650.0,344.0,279.0,35.0,2226.0,305.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f0,2.88,682.0,203.0,345.0,35.0,2239.0,408.0,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d7,2.82,651.0,563.0,225.0,35.0,2063.0,378.0,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e0,2.65,556.0,356.0,293.0,35.0,2109.0,356.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d4,1.34,684.0,295.0,149.0,35.0,2335.0,199.0,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011fd,1.91,844.0,-19.0,107.0,35.0,2495.0,82.0,2035.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e4,2.08,525.0,350.0,108.0,35.0,2356.0,244.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011ed,2.68,653.0,288.0,312.0,35.0,2186.0,355.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d9,2.68,558.0,328.0,280.0,35.0,2071.0,366.0,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f2,2.46,655.0,350.0,106.0,35.0,2405.0,116.0,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d8,2.78,561.0,370.0,358.0,35.0,2167.0,401.0,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d5,2.94,657.0,533.0,217.0,35.0,2084.0,315.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011dc,1.14,594.0,208.0,73.0,35.0,2435.0,164.0,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d6,2.58,658.0,465.0,140.0,35.0,2201.0,239.0,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f7,1.76,882.0,63.0,21.0,35.0,2534.0,44.0,2029.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011dd,2.81,659.0,420.0,255.0,35.0,2215.0,341.0,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f8,0.07,883.0,-5.0,-11.0,35.0,2529.0,23.0,2030.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f9,2.84,883.0,516.0,135.0,35.0,2021.0,297.0,2031.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011fc,1.16,883.0,82.0,43.0,35.0,2438.0,92.0,2034.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e3,2.23,535.0,367.0,317.0,35.0,2069.0,470.0,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e2,2.57,539.0,537.0,283.0,35.0,1980.0,431.0,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011fb,2.62,892.0,388.0,19.0,35.0,2289.0,198.0,2033.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011eb,2.4,669.0,225.0,223.0,35.0,2300.0,259.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011fa,1.21,893.0,-40.0,7.0,35.0,2524.0,33.0,2032.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e1,2.58,542.0,321.0,298.0,35.0,2193.0,409.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,0.68,92.0,-48.0,-54.0,37.0,3109.0,-33.0,6561.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e83,1.78,96.0,36.0,178.0,37.0,2784.0,205.0,5275.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e85,0.76,96.0,-22.0,28.0,37.0,2857.0,50.0,5277.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e92,1.03,144.0,70.0,-28.0,37.0,3039.0,-19.0,5290.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eb8,0.5,168.0,105.0,53.0,37.0,2942.0,49.0,5328.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eba,1.0,168.0,65.0,71.0,37.0,3141.0,69.0,5330.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ebb,0.73,168.0,114.0,85.0,37.0,2997.0,62.0,5331.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ebc,1.06,168.0,117.0,40.0,37.0,2985.0,15.0,5332.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ebd,0.31,168.0,44.0,66.0,37.0,2921.0,46.0,5333.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ec3,0.46,168.0,-35.0,61.0,37.0,3046.0,62.0,5339.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ec4,0.42,168.0,122.0,76.0,37.0,2838.0,65.0,5340.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ec5,1.37,168.0,115.0,94.0,37.0,2908.0,58.0,5341.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ec6,0.81,168.0,78.0,77.0,37.0,2897.0,55.0,5342.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ec7,1.05,168.0,69.0,80.0,37.0,2930.0,50.0,5343.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016fa,1.25,480.0,345.0,200.0,37.0,2345.0,226.0,3346.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001724,1.25,480.0,343.0,199.0,37.0,2347.0,225.0,3388.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001644,0.95,544.0,366.0,-183.0,37.0,2815.0,-213.0,3164.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b18,0.41,576.0,135.0,35.0,37.0,2562.0,110.0,4400.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000158b,1.81,608.0,-47.0,83.0,37.0,2541.0,83.0,2945.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016cc,0.66,608.0,62.0,2.0,37.0,2527.0,33.0,3300.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b55,1.57,608.0,129.0,184.0,37.0,2503.0,201.0,4461.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b86,0.08,608.0,93.0,71.0,37.0,2716.0,88.0,4510.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c54,1.3,608.0,44.0,36.0,37.0,2351.0,34.0,4716.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a77,2.05,640.0,51.0,98.0,37.0,2298.0,108.0,4239.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8a,0.32,640.0,164.0,114.0,37.0,2295.0,153.0,4258.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb3,0.28,640.0,-2.0,40.0,37.0,2331.0,23.0,4555.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d12,2.77,640.0,463.0,365.0,37.0,2121.0,500.0,4906.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016b0,0.86,672.0,129.0,177.0,37.0,2676.0,271.0,3272.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb5,1.23,672.0,45.0,49.0,37.0,2457.0,43.0,4557.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016b2,0.78,736.0,169.0,128.0,37.0,2569.0,193.0,3274.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c22,2.35,736.0,223.0,313.0,37.0,2562.0,388.0,4666.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001663,0.59,768.0,81.0,47.0,37.0,2443.0,60.0,3195.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001679,2.1,768.0,107.0,209.0,37.0,2349.0,185.0,3217.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000169c,2.04,768.0,77.0,182.0,37.0,2321.0,162.0,3252.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016b3,1.76,768.0,124.0,184.0,37.0,2588.0,216.0,3275.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016e3,0.1,768.0,11.0,12.0,37.0,2773.0,63.0,3323.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000438,1.94,864.0,296.0,186.0,37.0,2748.0,201.0,6585.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,0.69,928.0,151.0,86.0,37.0,2500.0,128.0,6599.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,1.88,928.0,300.0,238.0,37.0,2572.0,300.0,6602.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001621,1.16,513.0,78.0,155.0,37.0,2378.0,159.0,3129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001add,1.09,513.0,100.0,74.0,37.0,2443.0,74.0,4341.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae0,1.1,513.0,145.0,87.0,37.0,2413.0,118.0,4344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae7,1.19,513.0,251.0,151.0,37.0,2388.0,224.0,4351.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b25,1.72,577.0,86.0,125.0,37.0,2399.0,216.0,4413.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2d,1.48,577.0,245.0,190.0,37.0,2423.0,304.0,4421.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b5c,1.02,609.0,129.0,149.0,37.0,2395.0,203.0,4468.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b7e,1.29,609.0,10.0,8.0,37.0,2487.0,17.0,4502.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d05,0.14,609.0,235.0,266.0,37.0,2594.0,302.0,4893.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a7c,2.05,641.0,105.0,114.0,37.0,2220.0,137.0,4244.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a7e,0.21,641.0,26.0,30.0,37.0,2441.0,40.0,4246.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8b,2.29,641.0,318.0,127.0,37.0,2248.0,237.0,4259.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8e,0.61,641.0,106.0,13.0,37.0,2275.0,21.0,4262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9c,1.77,641.0,542.0,315.0,37.0,2057.0,489.0,4276.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c46,1.14,641.0,148.0,72.0,37.0,2497.0,125.0,4702.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4d,2.98,641.0,253.0,403.0,37.0,2170.0,479.0,4709.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,2.82,673.0,322.0,233.0,37.0,2230.0,341.0,2950.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb4,1.67,673.0,163.0,152.0,37.0,2379.0,165.0,4556.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016c4,2.56,737.0,301.0,334.0,37.0,2330.0,449.0,3292.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000165a,0.52,769.0,43.0,89.0,37.0,2347.0,95.0,3186.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001695,1.09,769.0,-115.0,-26.0,37.0,2496.0,-4.0,3245.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000435,0.93,865.0,276.0,130.0,37.0,2541.0,126.0,6582.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,2.24,1027.0,189.0,195.0,37.0,2497.0,325.0,6566.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016f7,1.51,481.0,275.0,127.0,37.0,2277.0,178.0,3343.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b17,1.33,578.0,14.0,-21.0,37.0,2306.0,22.0,4399.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000158e,0.92,642.0,51.0,100.0,37.0,2557.0,70.0,2948.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d00,2.77,642.0,379.0,244.0,37.0,2336.0,323.0,4888.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d01,2.91,642.0,451.0,334.0,37.0,2104.0,507.0,4889.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d0a,1.76,642.0,350.0,216.0,37.0,2493.0,264.0,4898.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,1.29,706.0,107.0,74.0,37.0,2469.0,90.0,2953.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016bb,1.8,706.0,253.0,264.0,37.0,2485.0,297.0,3283.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3f,2.39,706.0,393.0,388.0,37.0,2179.0,486.0,4695.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001648,0.57,770.0,-11.0,32.0,37.0,2352.0,52.0,3168.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164c,1.84,770.0,-5.0,83.0,37.0,2299.0,84.0,3172.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001683,0.07,770.0,-34.0,10.0,37.0,2669.0,7.0,3227.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aca,0.98,770.0,256.0,97.0,37.0,2511.0,129.0,4322.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aaa,0.34,834.0,80.0,18.0,37.0,2377.0,26.0,4290.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aae,1.59,834.0,68.0,12.0,37.0,2376.0,18.0,4294.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,2.41,1028.0,106.0,215.0,37.0,2531.0,339.0,6569.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b10,1.77,579.0,212.0,181.0,37.0,2363.0,313.0,4392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b22,0.95,579.0,65.0,7.0,37.0,2424.0,47.0,4410.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b53,2.07,611.0,267.0,234.0,37.0,2344.0,326.0,4459.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b76,0.86,611.0,42.0,15.0,37.0,2267.0,45.0,4494.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ba3,1.08,611.0,130.0,110.0,37.0,2567.0,118.0,4539.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a76,1.31,643.0,31.0,50.0,37.0,2298.0,53.0,4238.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9a,0.62,643.0,347.0,167.0,37.0,2251.0,267.0,4274.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cff,2.72,643.0,438.0,312.0,37.0,2386.0,360.0,4887.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,0.76,707.0,28.0,53.0,37.0,2488.0,53.0,2952.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001688,1.97,771.0,124.0,271.0,37.0,2358.0,258.0,3232.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001689,2.07,771.0,95.0,148.0,37.0,2515.0,171.0,3233.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447,1.45,931.0,270.0,186.0,37.0,2530.0,219.0,6600.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e8a,0.67,145.0,3.0,11.0,37.0,2970.0,6.0,5282.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e8b,0.61,145.0,-35.0,-8.0,37.0,3033.0,7.0,5283.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e8d,1.47,145.0,102.0,97.0,37.0,3035.0,86.0,5285.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e8e,0.85,145.0,80.0,12.0,37.0,3058.0,7.0,5286.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e8f,2.08,145.0,-96.0,-28.0,37.0,3088.0,4.0,5287.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e91,2.09,145.0,-26.0,-55.0,37.0,3139.0,-27.0,5289.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e93,1.56,145.0,-127.0,15.0,37.0,3082.0,20.0,5291.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ec2,0.67,169.0,28.0,100.0,37.0,3014.0,51.0,5338.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001620,0.13,466.0,33.0,21.0,37.0,2464.0,29.0,3128.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016f2,0.9,482.0,177.0,64.0,37.0,2478.0,87.0,3338.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000171d,0.9,482.0,178.0,64.0,37.0,2476.0,86.0,3381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001627,1.5,498.0,158.0,94.0,37.0,2404.0,136.0,3135.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001635,0.55,548.0,6.0,-6.0,37.0,2550.0,-6.0,3149.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b26,0.87,580.0,35.0,-17.0,37.0,2647.0,11.0,4414.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b27,1.02,580.0,83.0,14.0,37.0,2649.0,78.0,4415.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000158c,1.4,612.0,30.0,74.0,37.0,2568.0,73.0,2946.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8f,0.73,612.0,84.0,60.0,37.0,2315.0,69.0,4519.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4b,1.12,612.0,62.0,74.0,37.0,2438.0,85.0,4707.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a40,2.04,644.0,495.0,278.0,37.0,2218.0,412.0,4184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a7f,1.33,644.0,68.0,129.0,37.0,2331.0,114.0,4247.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a85,1.94,644.0,33.0,82.0,37.0,2263.0,69.0,4253.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a93,1.79,644.0,320.0,193.0,37.0,2344.0,284.0,4267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ba0,0.52,644.0,13.0,40.0,37.0,2388.0,34.0,4536.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c38,1.67,644.0,187.0,171.0,37.0,2451.0,213.0,4688.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d02,2.59,644.0,298.0,162.0,37.0,2414.0,294.0,4890.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb8,1.37,676.0,42.0,36.0,37.0,2322.0,28.0,4560.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016eb,1.33,708.0,11.0,38.0,37.0,2303.0,43.0,3331.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c40,2.32,708.0,60.0,275.0,37.0,2362.0,241.0,4696.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016a2,0.61,740.0,58.0,96.0,37.0,2573.0,126.0,3258.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cf8,2.88,740.0,559.0,175.0,37.0,2002.0,360.0,4880.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016e5,1.66,772.0,-37.0,128.0,37.0,2664.0,136.0,3325.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa4,1.93,804.0,11.0,145.0,37.0,2402.0,84.0,4284.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043a,1.8,868.0,281.0,193.0,37.0,2677.0,205.0,6587.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000756,0.32,868.0,105.0,144.0,37.0,2822.0,144.0,7383.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b28,2.46,581.0,-41.0,150.0,37.0,2297.0,148.0,4416.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b30,3.0,581.0,476.0,254.0,37.0,2219.0,439.0,4424.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b59,0.04,613.0,36.0,9.0,37.0,2400.0,21.0,4465.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d06,0.47,613.0,314.0,160.0,37.0,2587.0,222.0,4894.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a87,2.12,645.0,321.0,306.0,37.0,2269.0,409.0,4255.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c32,1.72,645.0,214.0,186.0,37.0,2531.0,233.0,4682.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c39,2.43,645.0,247.0,334.0,37.0,2365.0,373.0,4689.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016d4,0.83,677.0,149.0,19.0,37.0,2274.0,59.0,3308.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016d8,2.2,677.0,41.0,139.0,37.0,2341.0,121.0,3312.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016a1,0.32,709.0,62.0,88.0,37.0,2531.0,122.0,3257.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2b,2.08,709.0,121.0,297.0,37.0,2406.0,339.0,4675.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001651,1.13,741.0,53.0,79.0,37.0,2320.0,81.0,3177.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016a6,0.43,741.0,159.0,90.0,37.0,2731.0,134.0,3262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cfb,2.98,741.0,615.0,233.0,37.0,1924.0,492.0,4883.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001696,2.51,773.0,292.0,372.0,37.0,2184.0,403.0,3246.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa0,1.12,773.0,123.0,104.0,37.0,2504.0,118.0,4280.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016a7,1.7,805.0,-2.0,169.0,37.0,2531.0,166.0,3263.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa6,1.76,837.0,50.0,9.0,37.0,2374.0,12.0,4286.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016f4,0.88,419.0,66.0,-2.0,37.0,2385.0,6.0,3340.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001707,2.63,419.0,788.0,291.0,37.0,1945.0,447.0,3359.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000171f,0.88,419.0,66.0,-2.0,37.0,2386.0,6.0,3383.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001730,2.63,419.0,785.0,293.0,37.0,1946.0,451.0,3400.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af7,0.61,518.0,66.0,107.0,37.0,2423.0,110.0,4367.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b14,1.33,582.0,-2.0,6.0,37.0,2275.0,29.0,4396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1a,1.29,582.0,10.0,36.0,37.0,2410.0,60.0,4402.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2f,0.88,614.0,160.0,79.0,37.0,2481.0,146.0,4679.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d0c,2.36,614.0,445.0,298.0,37.0,2380.0,333.0,4900.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016c2,1.75,646.0,334.0,299.0,37.0,2246.0,422.0,3290.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bab,1.11,646.0,-64.0,37.0,37.0,2392.0,45.0,4547.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ba9,2.24,678.0,95.0,163.0,37.0,2345.0,154.0,4545.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bbe,1.5,678.0,300.0,259.0,37.0,2390.0,316.0,4566.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d03,2.88,678.0,660.0,224.0,37.0,1977.0,429.0,4891.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c31,1.88,742.0,392.0,372.0,37.0,2464.0,430.0,4681.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cfc,2.98,742.0,608.0,242.0,37.0,1907.0,504.0,4884.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016db,1.87,774.0,18.0,144.0,37.0,2771.0,174.0,3315.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016e2,1.43,774.0,-50.0,108.0,37.0,2525.0,110.0,3322.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,0.74,902.0,241.0,158.0,37.0,2538.0,201.0,6595.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a,2.56,902.0,470.0,250.0,37.0,2143.0,396.0,6603.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000429,2.56,966.0,27.0,161.0,37.0,2555.0,259.0,6570.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000427,2.37,1036.0,54.0,83.0,37.0,2703.0,151.0,6568.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af1,1.22,519.0,85.0,120.0,37.0,2418.0,124.0,4361.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b11,1.3,583.0,82.0,70.0,37.0,2624.0,121.0,4393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b16,1.19,583.0,16.0,15.0,37.0,2318.0,51.0,4398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2b,2.4,583.0,-63.0,334.0,37.0,2354.0,247.0,4419.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b31,2.17,583.0,192.0,245.0,37.0,2491.0,327.0,4425.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e,1.68,615.0,229.0,162.0,37.0,2428.0,258.0,6639.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c53,0.93,615.0,63.0,13.0,37.0,2348.0,29.0,4715.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
